Time,fms,HR,individual,simulation
04-12-22,8,91.330,3,roller
04-12-23,8,91.430,3,roller
04-12-24,8,91.550,3,roller
04-12-25,8,91.680,3,roller
04-12-26,8,91.830,3,roller
04-12-27,8,92.000,3,roller
04-12-28,8,92.170,3,roller
04-12-29,8,92.320,3,roller
04-12-30,8,92.450,3,roller
04-12-31,8,92.570,3,roller
04-12-32,8,92.670,3,roller
04-12-33,8,92.780,3,roller
04-12-34,8,92.850,3,roller
04-12-35,8,92.920,3,roller
04-12-36,8,93.000,3,roller
04-12-37,8,93.080,3,roller
04-12-38,8,93.180,3,roller
04-12-39,8,93.300,3,roller
04-12-40,8,93.430,3,roller
04-12-41,8,93.570,3,roller
04-12-42,8,93.700,3,roller
04-12-43,8,93.830,3,roller
04-12-44,8,93.970,3,roller
04-12-45,8,94.100,3,roller
04-12-46,8,94.220,3,roller
04-12-47,8,94.320,3,roller
04-12-48,8,94.420,3,roller
04-12-49,8,94.530,3,roller
04-12-50,8,94.630,3,roller
04-12-51,8,94.730,3,roller
