Time,fms,EDA,individual,simulation
04-13-58,4,0.466,3,roller
04-13-59,4,0.461,3,roller
04-14-00,4,0.463,3,roller
04-14-01,4,0.464,3,roller
04-14-02,4,0.462,3,roller
04-14-03,4,0.460,3,roller
04-14-04,4,0.459,3,roller
04-14-05,4,0.458,3,roller
04-14-06,4,0.455,3,roller
04-14-07,4,0.454,3,roller
04-14-08,4,0.453,3,roller
04-14-09,4,0.453,3,roller
04-14-10,4,0.450,3,roller
04-14-11,4,0.449,3,roller
04-14-12,4,0.445,3,roller
04-14-13,4,0.443,3,roller
04-14-14,4,0.443,3,roller
04-14-15,4,0.443,3,roller
04-14-16,4,0.440,3,roller
04-14-17,4,0.447,3,roller
04-14-18,4,0.457,3,roller
04-14-19,4,0.455,3,roller
04-14-20,4,0.455,3,roller
04-14-21,4,0.453,3,roller
04-14-22,4,0.453,3,roller
04-14-23,4,0.453,3,roller
04-14-24,4,0.452,3,roller
04-14-25,4,0.450,3,roller
04-14-26,4,0.450,3,roller
04-14-27,4,0.452,3,roller
