Time,fms,HR,individual,simulation
07-59-22,1,73.670,11,beach
07-59-23,1,73.600,11,beach
07-59-24,1,73.520,11,beach
07-59-25,1,73.450,11,beach
07-59-26,1,73.400,11,beach
07-59-27,1,73.380,11,beach
07-59-28,1,73.370,11,beach
07-59-29,1,73.350,11,beach
07-59-30,1,73.350,11,beach
07-59-31,1,73.400,11,beach
07-59-32,1,73.480,11,beach
07-59-33,1,73.600,11,beach
07-59-34,1,73.700,11,beach
07-59-35,1,73.780,11,beach
07-59-36,1,73.850,11,beach
07-59-37,1,73.980,11,beach
07-59-38,1,74.170,11,beach
07-59-39,1,74.370,11,beach
07-59-40,1,74.550,11,beach
07-59-41,1,74.730,11,beach
07-59-42,1,74.920,11,beach
07-59-43,1,75.030,11,beach
07-59-44,1,75.150,11,beach
07-59-45,1,75.270,11,beach
07-59-46,1,75.380,11,beach
07-59-47,1,75.480,11,beach
07-59-48,1,75.600,11,beach
07-59-49,1,75.720,11,beach
07-59-50,1,75.820,11,beach
07-59-51,1,75.900,11,beach
