Time,fms,HR,individual,simulation
04-18-58,1,79.530,2,sea
04-18-59,1,79.520,2,sea
04-19-00,1,79.480,2,sea
04-19-01,1,79.470,2,sea
04-19-02,1,79.430,2,sea
04-19-03,1,79.400,2,sea
04-19-04,1,79.380,2,sea
04-19-05,1,79.380,2,sea
04-19-06,1,79.400,2,sea
04-19-07,1,79.450,2,sea
04-19-08,1,79.520,2,sea
04-19-09,1,79.570,2,sea
04-19-10,1,79.630,2,sea
04-19-11,1,79.700,2,sea
04-19-12,1,79.750,2,sea
04-19-13,1,79.780,2,sea
04-19-14,1,79.800,2,sea
04-19-15,1,79.850,2,sea
04-19-16,1,79.780,2,sea
04-19-17,1,79.750,2,sea
04-19-18,1,79.730,2,sea
04-19-19,1,79.600,2,sea
04-19-20,1,79.620,2,sea
04-19-21,1,79.550,2,sea
04-19-22,1,79.520,2,sea
04-19-23,1,79.520,2,sea
04-19-24,1,79.650,2,sea
04-19-25,1,79.750,2,sea
04-19-26,1,79.820,2,sea
04-19-27,1,79.850,2,sea
