Time,fms,EDA,individual,simulation
03-37-42,0,3.973,2,room
03-37-43,0,3.950,2,room
03-37-44,0,3.937,2,room
03-37-45,0,3.912,2,room
03-37-46,0,3.892,2,room
03-37-47,0,3.947,2,room
03-37-48,0,3.883,2,room
03-37-49,0,3.827,2,room
03-37-50,0,3.876,2,room
03-37-51,0,4.026,2,room
03-37-52,0,4.237,2,room
03-37-53,0,4.254,2,room
03-37-54,0,4.190,2,room
03-37-55,0,4.110,2,room
03-37-56,0,4.035,2,room
03-37-57,0,4.007,2,room
03-37-58,0,3.960,2,room
03-37-59,0,3.976,2,room
03-38-00,0,4.421,2,room
03-38-01,0,4.683,2,room
03-38-02,0,4.511,2,room
03-38-03,0,4.304,2,room
03-38-04,0,4.240,2,room
03-38-05,0,4.318,2,room
03-38-06,0,4.244,2,room
03-38-07,0,4.068,2,room
03-38-08,0,3.963,2,room
03-38-09,0,3.895,2,room
03-38-10,0,3.809,2,room
03-38-11,0,3.781,2,room
