Time,fms,EDA,individual,simulation,CSS
11-59-02,0,1.053,7,beach,Low
11-59-03,0,1.059,7,beach,Low
11-59-04,0,1.027,7,beach,Low
11-59-05,0,0.993,7,beach,Low
11-59-06,0,0.955,7,beach,Low
11-59-07,0,0.933,7,beach,Low
11-59-08,0,0.985,7,beach,Low
11-59-09,0,1.033,7,beach,Low
11-59-10,0,1.009,7,beach,Low
11-59-11,0,0.963,7,beach,Low
11-59-12,0,0.928,7,beach,Low
11-59-13,0,0.895,7,beach,Low
11-59-14,0,0.929,7,beach,Low
11-59-15,0,0.939,7,beach,Low
11-59-16,0,0.921,7,beach,Low
11-59-17,0,0.909,7,beach,Low
11-59-18,0,0.912,7,beach,Low
11-59-19,0,0.908,7,beach,Low
11-59-20,0,0.893,7,beach,Low
11-59-21,0,0.87,7,beach,Low
11-59-22,0,0.868,7,beach,Low
11-59-23,0,0.861,7,beach,Low
11-59-24,0,0.859,7,beach,Low
11-59-25,0,0.858,7,beach,Low
11-59-26,0,0.899,7,beach,Low
11-59-27,0,1.023,7,beach,Low
11-59-28,0,1.034,7,beach,Low
11-59-29,0,1.0,7,beach,Low
11-59-30,0,0.982,7,beach,Low
11-59-31,0,0.999,7,beach,Low
