Time,fms,HR,individual,simulation,CSS
04-24-57,0,83.73,14,room,Low
04-24-58,0,83.95,14,room,Low
04-24-59,0,84.2,14,room,Low
04-25-00,0,84.37,14,room,Low
04-25-01,0,84.48,14,room,Low
04-25-02,0,84.57,14,room,Low
04-25-03,0,84.67,14,room,Low
04-25-04,0,84.7,14,room,Low
04-25-05,0,84.78,14,room,Low
04-25-06,0,84.87,14,room,Low
04-25-07,0,84.98,14,room,Low
04-25-08,0,85.07,14,room,Low
04-25-09,0,85.17,14,room,Low
04-25-10,0,85.22,14,room,Low
04-25-11,0,85.35,14,room,Low
04-25-12,0,85.45,14,room,Low
04-25-13,0,85.57,14,room,Low
04-25-14,0,85.7,14,room,Low
04-25-15,0,85.83,14,room,Low
04-25-16,0,85.95,14,room,Low
04-25-17,0,86.05,14,room,Low
04-25-18,0,86.1,14,room,Low
04-25-19,0,86.13,14,room,Low
04-25-20,0,86.02,14,room,Low
04-25-21,0,86.02,14,room,Low
04-25-22,0,85.95,14,room,Low
04-25-23,0,86.22,14,room,Low
04-25-24,0,86.48,14,room,Low
04-25-25,0,86.6,14,room,Low
04-25-26,0,86.72,14,room,Low
