Time,fms,HR,individual,simulation,CSS
04-29-13,0,124.17,14,room,Low
04-29-14,0,124.73,14,room,Low
04-29-15,0,125.23,14,room,Low
04-29-16,0,125.75,14,room,Low
04-29-17,0,126.25,14,room,Low
04-29-18,0,126.8,14,room,Low
04-29-19,0,127.37,14,room,Low
04-29-20,0,127.95,14,room,Low
04-29-21,0,128.57,14,room,Low
04-29-22,0,129.23,14,room,Low
04-29-23,0,129.15,14,room,Low
04-29-24,0,129.02,14,room,Low
04-29-25,0,128.77,14,room,Low
04-29-26,0,128.52,14,room,Low
04-29-27,0,128.33,14,room,Low
04-29-28,0,128.13,14,room,Low
04-29-29,0,127.92,14,room,Low
04-29-30,0,127.67,14,room,Low
04-29-31,0,127.45,14,room,Low
04-29-32,0,127.27,14,room,Low
04-29-33,0,127.08,14,room,Low
04-29-34,0,126.95,14,room,Low
04-29-35,0,126.87,14,room,Low
04-29-36,0,126.75,14,room,Low
04-29-37,0,126.58,14,room,Low
04-29-38,0,126.47,14,room,Low
04-29-39,0,126.37,14,room,Low
04-29-40,0,126.17,14,room,Low
04-29-41,0,125.82,14,room,Low
04-29-42,0,125.53,14,room,Low
