Time,fms,EDA,individual,simulation
07-40-22,1.000,0.856,11,roller
07-40-23,1.000,0.851,11,roller
07-40-24,1.000,0.850,11,roller
07-40-25,1.000,0.850,11,roller
07-40-26,1.000,0.848,11,roller
07-40-27,1.000,0.844,11,roller
07-40-28,1.000,0.847,11,roller
07-40-29,1.000,0.841,11,roller
07-40-30,1.000,0.844,11,roller
07-40-31,1.000,0.841,11,roller
07-40-32,1.000,0.840,11,roller
07-40-33,1.000,0.833,11,roller
07-40-34,1.000,0.836,11,roller
07-40-35,1.000,0.829,11,roller
07-40-36,1.000,0.825,11,roller
07-40-37,1.000,0.823,11,roller
07-40-38,1.000,0.821,11,roller
07-40-39,1.000,0.816,11,roller
07-40-40,1.000,0.818,11,roller
07-40-41,1.000,0.815,11,roller
07-40-42,1.000,0.814,11,roller
07-40-43,1.000,0.808,11,roller
07-40-44,1.000,0.808,11,roller
07-40-45,1.000,0.807,11,roller
07-40-46,1.000,0.805,11,roller
07-40-47,1.000,0.803,11,roller
07-40-48,1.000,0.800,11,roller
07-40-49,1.000,0.799,11,roller
07-40-50,1.000,0.798,11,roller
07-40-51,1.000,0.795,11,roller
