Time,fms,HR,individual,simulation
11-47-44,0,105.300,1,room
11-47-45,0,105.350,1,room
11-47-46,0,105.430,1,room
11-47-47,0,105.550,1,room
11-47-48,0,105.670,1,room
11-47-49,0,105.770,1,room
11-47-50,0,105.870,1,room
11-47-51,0,105.980,1,room
11-47-52,0,106.100,1,room
11-47-53,0,106.200,1,room
11-47-54,0,106.300,1,room
11-47-55,0,106.380,1,room
11-47-56,0,106.480,1,room
11-47-57,0,106.620,1,room
11-47-58,0,106.720,1,room
11-47-59,0,106.780,1,room
11-48-00,0,106.830,1,room
11-48-01,0,106.870,1,room
11-48-02,0,106.900,1,room
11-48-03,0,106.920,1,room
11-48-04,0,106.980,1,room
11-48-05,0,107.070,1,room
11-48-06,0,107.180,1,room
11-48-07,0,107.350,1,room
11-48-08,0,107.500,1,room
11-48-09,0,107.630,1,room
11-48-10,0,107.750,1,room
11-48-11,0,107.820,1,room
11-48-12,0,107.850,1,room
11-48-13,0,107.850,1,room
