Time,fms,HR,individual,simulation
04-15-46,1,77.220,2,sea
04-15-47,1,77.120,2,sea
04-15-48,1,76.970,2,sea
04-15-49,1,76.780,2,sea
04-15-50,1,76.600,2,sea
04-15-51,1,76.430,2,sea
04-15-52,1,76.270,2,sea
04-15-53,1,76.080,2,sea
04-15-54,1,75.920,2,sea
04-15-55,1,75.730,2,sea
04-15-56,1,75.550,2,sea
04-15-57,1,75.380,2,sea
04-15-58,1,75.220,2,sea
04-15-59,1,75.050,2,sea
04-16-00,1,74.850,2,sea
04-16-01,1,74.670,2,sea
04-16-02,1,74.520,2,sea
04-16-03,1,74.420,2,sea
04-16-04,1,74.330,2,sea
04-16-05,1,74.250,2,sea
04-16-06,1,74.200,2,sea
04-16-07,1,74.220,2,sea
04-16-08,1,74.250,2,sea
04-16-09,1,74.280,2,sea
04-16-10,1,74.320,2,sea
04-16-11,1,74.350,2,sea
04-16-12,1,74.370,2,sea
04-16-13,1,74.380,2,sea
04-16-14,1,74.380,2,sea
04-16-15,1,74.370,2,sea
