Time,fms,HR,individual,simulation
04-39-40,1,84.050,4,beach
04-39-41,1,84.870,4,beach
04-39-42,1,85.680,4,beach
04-39-43,1,86.530,4,beach
04-39-44,1,87.400,4,beach
04-39-45,1,88.220,4,beach
04-39-46,1,89.020,4,beach
04-39-47,1,89.780,4,beach
04-39-48,1,90.180,4,beach
04-39-49,1,90.530,4,beach
04-39-50,1,90.850,4,beach
04-39-51,1,91.220,4,beach
04-39-52,1,91.700,4,beach
04-39-53,1,92.070,4,beach
04-39-54,1,92.470,4,beach
04-39-55,1,92.730,4,beach
04-39-56,1,92.880,4,beach
04-39-57,1,93.030,4,beach
04-39-58,1,93.200,4,beach
04-39-59,1,93.320,4,beach
04-40-00,1,93.450,4,beach
04-40-01,1,93.620,4,beach
04-40-02,1,93.750,4,beach
04-40-03,1,93.930,4,beach
04-40-04,1,94.200,4,beach
04-40-05,1,94.520,4,beach
04-40-06,1,94.850,4,beach
04-40-07,1,95.370,4,beach
04-40-08,1,95.850,4,beach
04-40-09,1,96.420,4,beach
