Time,fms,EDA,individual,simulation
07-32-10,1,2.507,11,walk
07-32-11,1,2.502,11,walk
07-32-12,1,2.628,11,walk
07-32-13,1,2.692,11,walk
07-32-14,1,2.638,11,walk
07-32-15,1,2.604,11,walk
07-32-16,1,2.640,11,walk
07-32-17,1,2.730,11,walk
07-32-18,1,2.699,11,walk
07-32-19,1,2.642,11,walk
07-32-20,1,2.606,11,walk
07-32-21,1,2.580,11,walk
07-32-22,1,2.566,11,walk
07-32-23,1,2.725,11,walk
07-32-24,1,2.952,11,walk
07-32-25,1,2.929,11,walk
07-32-26,1,2.889,11,walk
07-32-27,1,2.811,11,walk
07-32-28,1,2.734,11,walk
07-32-29,1,2.696,11,walk
07-32-30,1,2.645,11,walk
07-32-31,1,2.611,11,walk
07-32-32,1,2.606,11,walk
07-32-33,1,2.618,11,walk
07-32-34,1,2.655,11,walk
07-32-35,1,2.621,11,walk
07-32-36,1,2.565,11,walk
07-32-37,1,2.521,11,walk
07-32-38,1,2.512,11,walk
07-32-39,1,2.510,11,walk
