Time,fms,HR,individual,simulation
12-27-23,2,96.800,1,beach
12-27-24,2,96.880,1,beach
12-27-25,2,96.970,1,beach
12-27-26,2,97.030,1,beach
12-27-27,2,97.100,1,beach
12-27-28,2,97.100,1,beach
12-27-29,2,97.050,1,beach
12-27-30,2,97.000,1,beach
12-27-31,2,96.930,1,beach
12-27-32,2,96.870,1,beach
12-27-33,2,96.800,1,beach
12-27-34,2,96.750,1,beach
12-27-35,2,96.700,1,beach
12-27-36,2,96.700,1,beach
12-27-37,2,96.670,1,beach
12-27-38,2,96.630,1,beach
12-27-39,2,96.650,1,beach
12-27-40,2,96.680,1,beach
12-27-41,2,96.700,1,beach
12-27-42,2,96.770,1,beach
12-27-43,2,96.770,1,beach
12-27-44,2,96.580,1,beach
12-27-45,2,96.430,1,beach
12-27-46,2,96.250,1,beach
12-27-47,2,96.070,1,beach
12-27-48,2,95.880,1,beach
12-27-49,2,95.700,1,beach
12-27-50,2,95.500,1,beach
12-27-51,2,95.320,1,beach
12-27-52,2,95.120,1,beach
