Time,fms,HR,individual,simulation
12-30-35,1,107.680,1,beach
12-30-36,1,107.950,1,beach
12-30-37,1,108.320,1,beach
12-30-38,1,108.650,1,beach
12-30-39,1,108.820,1,beach
12-30-40,1,108.980,1,beach
12-30-41,1,109.080,1,beach
12-30-42,1,109.130,1,beach
12-30-43,1,109.150,1,beach
12-30-44,1,109.170,1,beach
12-30-45,1,109.200,1,beach
12-30-46,1,109.280,1,beach
12-30-47,1,109.370,1,beach
12-30-48,1,109.430,1,beach
12-30-49,1,109.480,1,beach
12-30-50,1,109.380,1,beach
12-30-51,1,109.280,1,beach
12-30-52,1,109.180,1,beach
12-30-53,1,109.100,1,beach
12-30-54,1,108.980,1,beach
12-30-55,1,108.830,1,beach
12-30-56,1,108.800,1,beach
12-30-57,1,108.720,1,beach
12-30-58,1,108.820,1,beach
12-30-59,1,108.750,1,beach
12-31-00,1,108.670,1,beach
12-31-01,1,108.600,1,beach
12-31-02,1,108.550,1,beach
12-31-03,1,108.520,1,beach
12-31-04,1,108.430,1,beach
