Time,fms,HR,individual,simulation
12-26-19,1,92.480,1,beach
12-26-20,1,92.480,1,beach
12-26-21,1,92.520,1,beach
12-26-22,1,92.580,1,beach
12-26-23,1,92.700,1,beach
12-26-24,1,92.780,1,beach
12-26-25,1,92.820,1,beach
12-26-26,1,92.850,1,beach
12-26-27,1,92.850,1,beach
12-26-28,1,92.870,1,beach
12-26-29,1,92.920,1,beach
12-26-30,1,92.950,1,beach
12-26-31,1,92.980,1,beach
12-26-32,1,93.020,1,beach
12-26-33,1,93.030,1,beach
12-26-34,1,93.030,1,beach
12-26-35,1,93.020,1,beach
12-26-36,1,92.950,1,beach
12-26-37,1,92.920,1,beach
12-26-38,1,92.900,1,beach
12-26-39,1,92.870,1,beach
12-26-40,1,92.830,1,beach
12-26-41,1,92.830,1,beach
12-26-42,1,92.830,1,beach
12-26-43,1,92.800,1,beach
12-26-44,1,92.850,1,beach
12-26-45,1,92.880,1,beach
12-26-46,1,92.900,1,beach
12-26-47,1,92.820,1,beach
12-26-48,1,92.770,1,beach
