Time,fms,HR,individual,simulation
12-46-14,0,72.830,12,walk
12-46-15,0,72.800,12,walk
12-46-16,0,72.750,12,walk
12-46-17,0,72.700,12,walk
12-46-18,0,72.620,12,walk
12-46-19,0,72.520,12,walk
12-46-20,0,72.430,12,walk
12-46-21,0,72.330,12,walk
12-46-22,0,72.270,12,walk
12-46-23,0,72.200,12,walk
12-46-24,0,72.130,12,walk
12-46-25,0,72.070,12,walk
12-46-26,0,72.030,12,walk
12-46-27,0,72.020,12,walk
12-46-28,0,71.970,12,walk
12-46-29,0,71.920,12,walk
12-46-30,0,71.880,12,walk
12-46-31,0,71.830,12,walk
12-46-32,0,71.780,12,walk
12-46-33,0,71.750,12,walk
12-46-34,0,71.680,12,walk
12-46-35,0,71.630,12,walk
12-46-36,0,71.550,12,walk
12-46-37,0,71.420,12,walk
12-46-38,0,71.400,12,walk
12-46-39,0,71.380,12,walk
12-46-40,0,71.370,12,walk
12-46-41,0,71.320,12,walk
12-46-42,0,71.230,12,walk
12-46-43,0,71.030,12,walk
