Time,fms,EDA,individual,simulation,CSS
04-41-56,1,3.626,14,roller,Mid
04-41-57,1,3.593,14,roller,Mid
04-41-58,1,3.567,14,roller,Mid
04-41-59,1,3.537,14,roller,Mid
04-42-00,1,3.486,14,roller,Mid
04-42-01,1,3.472,14,roller,Mid
04-42-02,1,3.468,14,roller,Mid
04-42-03,1,3.49,14,roller,Mid
04-42-04,1,3.49,14,roller,Mid
04-42-05,1,3.474,14,roller,Mid
04-42-06,1,3.458,14,roller,Mid
04-42-07,1,3.433,14,roller,Mid
04-42-08,1,3.418,14,roller,Mid
04-42-09,1,3.744,14,roller,Mid
04-42-10,1,4.354,14,roller,Mid
04-42-11,1,4.183,14,roller,Mid
04-42-12,1,3.987,14,roller,Mid
04-42-13,1,3.927,14,roller,Mid
04-42-14,1,3.887,14,roller,Mid
04-42-15,1,3.829,14,roller,Mid
04-42-16,1,3.792,14,roller,Mid
04-42-17,1,3.772,14,roller,Mid
04-42-18,1,3.752,14,roller,Mid
04-42-19,1,3.725,14,roller,Mid
04-42-20,1,3.699,14,roller,Mid
04-42-21,1,3.674,14,roller,Mid
04-42-22,1,3.632,14,roller,Mid
04-42-23,1,3.62,14,roller,Mid
04-42-24,1,4.239,14,roller,Mid
04-42-25,1,4.626,14,roller,Mid
