Time,fms,EDA,individual,simulation
12-51-14,0,1.333,7,walk
12-51-15,0,1.285,7,walk
12-51-16,0,1.297,7,walk
12-51-17,0,1.342,7,walk
12-51-18,0,1.340,7,walk
12-51-19,0,1.335,7,walk
12-51-20,0,1.433,7,walk
12-51-21,0,1.554,7,walk
12-51-22,0,1.511,7,walk
12-51-23,0,1.455,7,walk
12-51-24,0,1.557,7,walk
12-51-25,0,1.568,7,walk
12-51-26,0,1.467,7,walk
12-51-27,0,1.404,7,walk
12-51-28,0,1.332,7,walk
12-51-29,0,1.303,7,walk
12-51-30,0,1.293,7,walk
12-51-31,0,1.273,7,walk
12-51-32,0,1.332,7,walk
12-51-33,0,1.336,7,walk
12-51-34,0,1.289,7,walk
12-51-35,0,1.262,7,walk
12-51-36,0,1.273,7,walk
12-51-37,0,1.302,7,walk
12-51-38,0,1.314,7,walk
12-51-39,0,1.264,7,walk
12-51-40,0,1.219,7,walk
12-51-41,0,1.192,7,walk
12-51-42,0,1.184,7,walk
12-51-43,0,1.136,7,walk
