Time,fms,HR,individual,simulation,CSS
04-03-28,1,90.57,2,walk,Mid
04-03-29,1,90.3,2,walk,Mid
04-03-30,1,90.12,2,walk,Mid
04-03-31,1,89.93,2,walk,Mid
04-03-32,1,89.78,2,walk,Mid
04-03-33,1,89.62,2,walk,Mid
04-03-34,1,89.42,2,walk,Mid
04-03-35,1,89.22,2,walk,Mid
04-03-36,1,89.18,2,walk,Mid
04-03-37,1,89.23,2,walk,Mid
04-03-38,1,89.35,2,walk,Mid
04-03-39,1,89.45,2,walk,Mid
04-03-40,1,89.63,2,walk,Mid
04-03-41,1,89.8,2,walk,Mid
04-03-42,1,89.93,2,walk,Mid
04-03-43,1,90.1,2,walk,Mid
04-03-44,1,90.1,2,walk,Mid
04-03-45,1,90.18,2,walk,Mid
04-03-46,1,90.35,2,walk,Mid
04-03-47,1,90.62,2,walk,Mid
04-03-48,1,90.82,2,walk,Mid
04-03-49,1,91.05,2,walk,Mid
04-03-50,1,91.25,2,walk,Mid
04-03-51,1,91.4,2,walk,Mid
04-03-52,1,91.58,2,walk,Mid
04-03-53,1,91.77,2,walk,Mid
04-03-54,1,91.93,2,walk,Mid
04-03-55,1,92.07,2,walk,Mid
04-03-56,1,92.17,2,walk,Mid
04-03-57,1,92.45,2,walk,Mid
