Time,fms,HR,individual,simulation
08-03-06,1,76.150,11,beach
08-03-07,1,76.300,11,beach
08-03-08,1,76.430,11,beach
08-03-09,1,76.530,11,beach
08-03-10,1,76.530,11,beach
08-03-11,1,76.530,11,beach
08-03-12,1,76.550,11,beach
08-03-13,1,76.580,11,beach
08-03-14,1,76.620,11,beach
08-03-15,1,76.670,11,beach
08-03-16,1,76.730,11,beach
08-03-17,1,76.820,11,beach
08-03-18,1,76.900,11,beach
08-03-19,1,76.980,11,beach
08-03-20,1,77.070,11,beach
08-03-21,1,77.130,11,beach
08-03-22,1,77.180,11,beach
08-03-23,1,77.220,11,beach
08-03-24,1,77.250,11,beach
08-03-25,1,77.270,11,beach
08-03-26,1,77.250,11,beach
08-03-27,1,77.270,11,beach
08-03-28,1,77.320,11,beach
08-03-29,1,77.350,11,beach
08-03-30,1,77.370,11,beach
08-03-31,1,77.380,11,beach
08-03-32,1,77.420,11,beach
08-03-33,1,77.420,11,beach
08-03-34,1,77.430,11,beach
08-03-35,1,77.450,11,beach
