Time,fms,HR,individual,simulation
11-46-08,0,64.030,9,beach
11-46-09,0,64.030,9,beach
11-46-10,0,64.000,9,beach
11-46-11,0,63.930,9,beach
11-46-12,0,64.030,9,beach
11-46-13,0,64.130,9,beach
11-46-14,0,64.250,9,beach
11-46-15,0,64.250,9,beach
11-46-16,0,64.280,9,beach
11-46-17,0,64.350,9,beach
11-46-18,0,64.400,9,beach
11-46-19,0,64.430,9,beach
11-46-20,0,64.450,9,beach
11-46-21,0,64.450,9,beach
11-46-22,0,64.450,9,beach
11-46-23,0,64.450,9,beach
11-46-24,0,64.430,9,beach
11-46-25,0,64.430,9,beach
11-46-26,0,64.430,9,beach
11-46-27,0,64.470,9,beach
11-46-28,0,64.520,9,beach
11-46-29,0,64.600,9,beach
11-46-30,0,64.700,9,beach
11-46-31,0,64.780,9,beach
11-46-32,0,64.850,9,beach
11-46-33,0,64.950,9,beach
11-46-34,0,65.030,9,beach
11-46-35,0,65.120,9,beach
11-46-36,0,65.220,9,beach
11-46-37,0,65.330,9,beach
