Time,fms,HR,individual,simulation
07-17-32,0,79.820,11,sea
07-17-33,0,79.800,11,sea
07-17-34,0,79.770,11,sea
07-17-35,0,79.750,11,sea
07-17-36,0,79.720,11,sea
07-17-37,0,79.700,11,sea
07-17-38,0,79.680,11,sea
07-17-39,0,79.650,11,sea
07-17-40,0,79.620,11,sea
07-17-41,0,79.580,11,sea
07-17-42,0,79.530,11,sea
07-17-43,0,79.470,11,sea
07-17-44,0,79.420,11,sea
07-17-45,0,79.350,11,sea
07-17-46,0,79.270,11,sea
07-17-47,0,79.200,11,sea
07-17-48,0,79.150,11,sea
07-17-49,0,79.120,11,sea
07-17-50,0,79.120,11,sea
07-17-51,0,79.130,11,sea
07-17-52,0,79.180,11,sea
07-17-53,0,79.230,11,sea
07-17-54,0,79.300,11,sea
07-17-55,0,79.400,11,sea
07-17-56,0,79.500,11,sea
07-17-57,0,79.570,11,sea
07-17-58,0,79.630,11,sea
07-17-59,0,79.650,11,sea
07-18-00,0,79.650,11,sea
07-18-01,0,79.630,11,sea
