Time,fms,HR,individual,simulation
07-14-52,0,76.150,11,sea
07-14-53,0,76.100,11,sea
07-14-54,0,76.070,11,sea
07-14-55,0,76.030,11,sea
07-14-56,0,75.980,11,sea
07-14-57,0,75.970,11,sea
07-14-58,0,75.950,11,sea
07-14-59,0,75.930,11,sea
07-15-00,0,75.930,11,sea
07-15-01,0,75.930,11,sea
07-15-02,0,75.930,11,sea
07-15-03,0,75.930,11,sea
07-15-04,0,75.930,11,sea
07-15-05,0,75.950,11,sea
07-15-06,0,75.970,11,sea
07-15-07,0,75.980,11,sea
07-15-08,0,76.000,11,sea
07-15-09,0,76.020,11,sea
07-15-10,0,76.030,11,sea
07-15-11,0,76.050,11,sea
07-15-12,0,76.080,11,sea
07-15-13,0,76.120,11,sea
07-15-14,0,76.150,11,sea
07-15-15,0,76.180,11,sea
07-15-16,0,76.230,11,sea
07-15-17,0,76.300,11,sea
07-15-18,0,76.370,11,sea
07-15-19,0,76.430,11,sea
07-15-20,0,76.500,11,sea
07-15-21,0,76.570,11,sea
