Time,fms,EDA,individual,simulation,CSS
04-10-35,0,3.188,14,sea,Low
04-10-36,0,3.163,14,sea,Low
04-10-37,0,3.151,14,sea,Low
04-10-38,0,3.135,14,sea,Low
04-10-39,0,3.141,14,sea,Low
04-10-40,0,3.185,14,sea,Low
04-10-41,0,3.196,14,sea,Low
04-10-42,0,3.274,14,sea,Low
04-10-43,0,3.335,14,sea,Low
04-10-44,0,3.455,14,sea,Low
04-10-45,0,3.466,14,sea,Low
04-10-46,0,3.428,14,sea,Low
04-10-47,0,3.421,14,sea,Low
04-10-48,0,3.353,14,sea,Low
04-10-49,0,3.304,14,sea,Low
04-10-50,0,3.267,14,sea,Low
04-10-51,0,3.247,14,sea,Low
04-10-52,0,3.232,14,sea,Low
04-10-53,0,3.213,14,sea,Low
04-10-54,0,3.197,14,sea,Low
04-10-55,0,3.183,14,sea,Low
04-10-56,0,3.179,14,sea,Low
04-10-57,0,3.167,14,sea,Low
04-10-58,0,3.143,14,sea,Low
04-10-59,0,3.189,14,sea,Low
04-11-00,0,3.211,14,sea,Low
04-11-01,0,3.163,14,sea,Low
04-11-02,0,3.11,14,sea,Low
04-11-03,0,3.081,14,sea,Low
04-11-04,0,3.063,14,sea,Low
