Time,fms,EDA,individual,simulation,CSS
04-08-59,0,3.869,14,sea,Low
04-09-00,0,3.878,14,sea,Low
04-09-01,0,3.861,14,sea,Low
04-09-02,0,3.837,14,sea,Low
04-09-03,0,3.822,14,sea,Low
04-09-04,0,3.798,14,sea,Low
04-09-05,0,3.821,14,sea,Low
04-09-06,0,3.861,14,sea,Low
04-09-07,0,3.841,14,sea,Low
04-09-08,0,3.808,14,sea,Low
04-09-09,0,3.786,14,sea,Low
04-09-10,0,3.772,14,sea,Low
04-09-11,0,3.759,14,sea,Low
04-09-12,0,3.764,14,sea,Low
04-09-13,0,3.777,14,sea,Low
04-09-14,0,3.764,14,sea,Low
04-09-15,0,3.757,14,sea,Low
04-09-16,0,3.749,14,sea,Low
04-09-17,0,3.729,14,sea,Low
04-09-18,0,3.733,14,sea,Low
04-09-19,0,3.761,14,sea,Low
04-09-20,0,3.766,14,sea,Low
04-09-21,0,3.752,14,sea,Low
04-09-22,0,3.725,14,sea,Low
04-09-23,0,3.7,14,sea,Low
04-09-24,0,3.686,14,sea,Low
04-09-25,0,3.671,14,sea,Low
04-09-26,0,3.654,14,sea,Low
04-09-27,0,3.644,14,sea,Low
04-09-28,0,3.637,14,sea,Low
