Time,fms,EDA,individual,simulation
08-03-38,1,0.511,11,beach
08-03-39,1,0.510,11,beach
08-03-40,1,0.510,11,beach
08-03-41,1,0.509,11,beach
08-03-42,1,0.510,11,beach
08-03-43,1,0.507,11,beach
08-03-44,1,0.510,11,beach
08-03-45,1,0.508,11,beach
08-03-46,1,0.509,11,beach
08-03-47,1,0.506,11,beach
08-03-48,1,0.510,11,beach
08-03-49,1,0.507,11,beach
08-03-50,1,0.509,11,beach
08-03-51,1,0.507,11,beach
08-03-52,1,0.510,11,beach
08-03-53,1,0.505,11,beach
08-03-54,1,0.506,11,beach
08-03-55,1,0.507,11,beach
08-03-56,1,0.510,11,beach
08-03-57,1,0.505,11,beach
08-03-58,1,0.503,11,beach
08-03-59,1,0.504,11,beach
08-04-00,1,0.501,11,beach
08-04-01,1,0.504,11,beach
08-04-02,1,0.500,11,beach
08-04-03,1,0.503,11,beach
08-04-04,1,0.500,11,beach
08-04-05,1,0.503,11,beach
08-04-06,1,0.502,11,beach
08-04-07,1,0.507,11,beach
