Time,fms,EDA,individual,simulation
04-36-28,0,0.859,4,beach
04-36-29,0,0.867,4,beach
04-36-30,0,0.902,4,beach
04-36-31,0,0.947,4,beach
04-36-32,0,0.938,4,beach
04-36-33,0,0.931,4,beach
04-36-34,0,0.921,4,beach
04-36-35,0,0.921,4,beach
04-36-36,0,0.889,4,beach
04-36-37,0,0.850,4,beach
04-36-38,0,0.867,4,beach
04-36-39,0,0.859,4,beach
04-36-40,0,0.858,4,beach
04-36-41,0,0.858,4,beach
04-36-42,0,0.859,4,beach
04-36-43,0,0.881,4,beach
04-36-44,0,0.875,4,beach
04-36-45,0,0.876,4,beach
04-36-46,0,0.874,4,beach
04-36-47,0,0.880,4,beach
04-36-48,0,0.874,4,beach
04-36-49,0,0.865,4,beach
04-36-50,0,0.882,4,beach
04-36-51,0,0.878,4,beach
04-36-52,0,0.874,4,beach
04-36-53,0,0.896,4,beach
04-36-54,0,0.856,4,beach
04-36-55,0,0.858,4,beach
04-36-56,0,0.859,4,beach
04-36-57,0,0.870,4,beach
