Time,fms,EDA,individual,simulation
12-01-54,1,12.247,1,walk
12-01-55,1,11.663,1,walk
12-01-56,1,11.374,1,walk
12-01-57,1,11.193,1,walk
12-01-58,1,11.181,1,walk
12-01-59,1,11.131,1,walk
12-02-00,1,11.133,1,walk
12-02-01,1,11.105,1,walk
12-02-02,1,11.150,1,walk
12-02-03,1,11.065,1,walk
12-02-04,1,11.248,1,walk
12-02-05,1,11.599,1,walk
12-02-06,1,11.500,1,walk
12-02-07,1,11.401,1,walk
12-02-08,1,11.355,1,walk
12-02-09,1,11.338,1,walk
12-02-10,1,11.350,1,walk
12-02-11,1,11.353,1,walk
12-02-12,1,11.808,1,walk
12-02-13,1,12.284,1,walk
12-02-14,1,11.962,1,walk
12-02-15,1,11.774,1,walk
12-02-16,1,11.991,1,walk
12-02-17,1,12.035,1,walk
12-02-18,1,11.760,1,walk
12-02-19,1,11.675,1,walk
12-02-20,1,11.634,1,walk
12-02-21,1,11.582,1,walk
12-02-22,1,11.540,1,walk
12-02-23,1,11.538,1,walk
