Time,fms,HR,individual,simulation
04-27-14,2,77.580,8,room
04-27-15,2,77.670,8,room
04-27-16,2,77.780,8,room
04-27-17,2,77.950,8,room
04-27-18,2,78.100,8,room
04-27-19,2,78.200,8,room
04-27-20,2,78.430,8,room
04-27-21,2,78.580,8,room
04-27-22,2,78.600,8,room
04-27-23,2,78.680,8,room
04-27-24,2,78.680,8,room
04-27-25,2,78.680,8,room
04-27-26,2,78.620,8,room
04-27-27,2,78.630,8,room
04-27-28,2,78.520,8,room
04-27-29,2,78.270,8,room
04-27-30,2,77.980,8,room
04-27-31,2,77.670,8,room
04-27-32,2,77.450,8,room
04-27-33,2,77.450,8,room
04-27-34,2,78.000,8,room
04-27-35,2,78.720,8,room
04-27-36,2,79.420,8,room
04-27-37,2,79.700,8,room
04-27-38,2,79.700,8,room
04-27-39,2,79.980,8,room
04-27-40,2,80.300,8,room
04-27-41,2,80.630,8,room
04-27-42,2,80.700,8,room
04-27-43,2,80.800,8,room
