Time,fms,HR,individual,simulation
04-52-04,1,95.130,4,walk
04-52-05,1,95.000,4,walk
04-52-06,1,94.850,4,walk
04-52-07,1,94.780,4,walk
04-52-08,1,94.780,4,walk
04-52-09,1,94.930,4,walk
04-52-10,1,94.720,4,walk
04-52-11,1,94.170,4,walk
04-52-12,1,93.750,4,walk
04-52-13,1,93.400,4,walk
04-52-14,1,93.070,4,walk
04-52-15,1,92.770,4,walk
04-52-16,1,92.400,4,walk
04-52-17,1,92.020,4,walk
04-52-18,1,91.630,4,walk
04-52-19,1,91.270,4,walk
04-52-20,1,90.920,4,walk
04-52-21,1,90.530,4,walk
04-52-22,1,90.170,4,walk
04-52-23,1,89.750,4,walk
04-52-24,1,89.430,4,walk
04-52-25,1,89.220,4,walk
04-52-26,1,88.970,4,walk
04-52-27,1,88.720,4,walk
04-52-28,1,88.470,4,walk
04-52-29,1,88.250,4,walk
04-52-30,1,88.020,4,walk
04-52-31,1,87.780,4,walk
04-52-32,1,87.620,4,walk
04-52-33,1,87.470,4,walk
