Time,fms,HR,individual,simulation
04-51-32,1,88.400,4,walk
04-51-33,1,88.750,4,walk
04-51-34,1,89.100,4,walk
04-51-35,1,89.500,4,walk
04-51-36,1,89.830,4,walk
04-51-37,1,90.250,4,walk
04-51-38,1,90.650,4,walk
04-51-39,1,91.030,4,walk
04-51-40,1,91.380,4,walk
04-51-41,1,91.770,4,walk
04-51-42,1,92.100,4,walk
04-51-43,1,92.730,4,walk
04-51-44,1,93.430,4,walk
04-51-45,1,94.100,4,walk
04-51-46,1,94.620,4,walk
04-51-47,1,95.200,4,walk
04-51-48,1,95.370,4,walk
04-51-49,1,95.520,4,walk
04-51-50,1,95.670,4,walk
04-51-51,1,95.830,4,walk
04-51-52,1,95.870,4,walk
04-51-53,1,95.920,4,walk
04-51-54,1,95.970,4,walk
04-51-55,1,96.000,4,walk
04-51-56,1,96.000,4,walk
04-51-57,1,96.000,4,walk
04-51-58,1,95.930,4,walk
04-51-59,1,95.800,4,walk
04-52-00,1,95.700,4,walk
04-52-01,1,95.620,4,walk
