Time,fms,EDA,individual,simulation
03-36-06,0,1.562,2,room
03-36-07,0,1.558,2,room
03-36-08,0,1.561,2,room
03-36-09,0,1.544,2,room
03-36-10,0,1.514,2,room
03-36-11,0,1.534,2,room
03-36-12,0,1.529,2,room
03-36-13,0,1.530,2,room
03-36-14,0,1.540,2,room
03-36-15,0,1.534,2,room
03-36-16,0,1.529,2,room
03-36-17,0,1.534,2,room
03-36-18,0,1.524,2,room
03-36-19,0,1.613,2,room
03-36-20,0,2.036,2,room
03-36-21,0,2.563,2,room
03-36-22,0,2.755,2,room
03-36-23,0,2.620,2,room
03-36-24,0,2.506,2,room
03-36-25,0,2.441,2,room
03-36-26,0,2.378,2,room
03-36-27,0,2.328,2,room
03-36-28,0,2.311,2,room
03-36-29,0,2.294,2,room
03-36-30,0,2.280,2,room
03-36-31,0,2.262,2,room
03-36-32,0,2.254,2,room
03-36-33,0,2.254,2,room
03-36-34,0,2.250,2,room
03-36-35,0,2.229,2,room
