Time,fms,EDA,individual,simulation
11-59-34,0,0.925,7,beach
11-59-35,0,0.905,7,beach
11-59-36,0,0.893,7,beach
11-59-37,0,0.885,7,beach
11-59-38,0,0.892,7,beach
11-59-39,0,0.976,7,beach
11-59-40,0,1.011,7,beach
11-59-41,0,0.975,7,beach
11-59-42,0,0.940,7,beach
11-59-43,0,0.933,7,beach
11-59-44,0,0.940,7,beach
11-59-45,0,1.012,7,beach
11-59-46,0,1.020,7,beach
11-59-47,0,0.974,7,beach
11-59-48,0,0.972,7,beach
11-59-49,0,1.021,7,beach
11-59-50,0,1.003,7,beach
11-59-51,0,0.957,7,beach
11-59-52,0,0.934,7,beach
11-59-53,0,0.925,7,beach
11-59-54,0,0.912,7,beach
11-59-55,0,0.900,7,beach
11-59-56,0,0.890,7,beach
11-59-57,0,0.879,7,beach
11-59-58,0,0.870,7,beach
11-59-59,0,0.865,7,beach
12-00-00,0,0.852,7,beach
12-00-01,0,0.882,7,beach
12-00-02,0,0.916,7,beach
12-00-03,0,0.956,7,beach
