Time,fms,EDA,individual,simulation
11-55-34,0,4.850,12,beach
11-55-35,0,4.812,12,beach
11-55-36,0,5.341,12,beach
11-55-37,0,5.620,12,beach
11-55-38,0,5.518,12,beach
11-55-39,0,5.116,12,beach
11-55-40,0,4.839,12,beach
11-55-41,0,4.804,12,beach
11-55-42,0,5.344,12,beach
11-55-43,0,5.512,12,beach
11-55-44,0,5.112,12,beach
11-55-45,0,4.873,12,beach
11-55-46,0,4.936,12,beach
11-55-47,0,5.579,12,beach
11-55-48,0,5.981,12,beach
11-55-49,0,6.290,12,beach
11-55-50,0,5.800,12,beach
11-55-51,0,5.364,12,beach
11-55-52,0,5.210,12,beach
11-55-53,0,5.172,12,beach
11-55-54,0,5.331,12,beach
11-55-55,0,5.685,12,beach
11-55-56,0,5.685,12,beach
11-55-57,0,5.435,12,beach
11-55-58,0,5.329,12,beach
11-55-59,0,5.893,12,beach
11-56-00,0,6.027,12,beach
11-56-01,0,5.639,12,beach
11-56-02,0,5.431,12,beach
11-56-03,0,5.794,12,beach
