Time,fms,EDA,individual,simulation
11-52-22,0,3.960,12,beach
11-52-23,0,3.958,12,beach
11-52-24,0,3.942,12,beach
11-52-25,0,3.908,12,beach
11-52-26,0,3.888,12,beach
11-52-27,0,3.864,12,beach
11-52-28,0,3.847,12,beach
11-52-29,0,3.836,12,beach
11-52-30,0,3.819,12,beach
11-52-31,0,3.808,12,beach
11-52-32,0,3.812,12,beach
11-52-33,0,3.806,12,beach
11-52-34,0,3.808,12,beach
11-52-35,0,3.842,12,beach
11-52-36,0,4.043,12,beach
11-52-37,0,4.273,12,beach
11-52-38,0,4.205,12,beach
11-52-39,0,4.089,12,beach
11-52-40,0,4.027,12,beach
11-52-41,0,4.042,12,beach
11-52-42,0,4.072,12,beach
11-52-43,0,4.108,12,beach
11-52-44,0,4.217,12,beach
11-52-45,0,4.579,12,beach
11-52-46,0,4.558,12,beach
11-52-47,0,4.372,12,beach
11-52-48,0,4.255,12,beach
11-52-49,0,4.185,12,beach
11-52-50,0,4.131,12,beach
11-52-51,0,4.115,12,beach
