Time,fms,HR,individual,simulation
04-40-20,1,90.680,14,roller
04-40-21,1,90.750,14,roller
04-40-22,1,90.880,14,roller
04-40-23,1,91.000,14,roller
04-40-24,1,91.170,14,roller
04-40-25,1,91.120,14,roller
04-40-26,1,90.970,14,roller
04-40-27,1,90.820,14,roller
04-40-28,1,90.630,14,roller
04-40-29,1,90.570,14,roller
04-40-30,1,90.450,14,roller
04-40-31,1,90.300,14,roller
04-40-32,1,90.120,14,roller
04-40-33,1,89.930,14,roller
04-40-34,1,89.770,14,roller
04-40-35,1,89.720,14,roller
04-40-36,1,89.570,14,roller
04-40-37,1,89.380,14,roller
04-40-38,1,89.120,14,roller
04-40-39,1,88.850,14,roller
04-40-40,1,88.420,14,roller
04-40-41,1,88.000,14,roller
04-40-42,1,87.650,14,roller
04-40-43,1,87.470,14,roller
04-40-44,1,87.330,14,roller
04-40-45,1,87.270,14,roller
04-40-46,1,87.130,14,roller
04-40-47,1,87.020,14,roller
04-40-48,1,86.920,14,roller
04-40-49,1,86.870,14,roller
