Time,fms,HR,individual,simulation
04-12-00,2,123.650,8,beach
04-12-01,2,123.720,8,beach
04-12-02,2,123.800,8,beach
04-12-03,2,123.850,8,beach
04-12-04,2,123.850,8,beach
04-12-05,2,123.820,8,beach
04-12-06,2,123.770,8,beach
04-12-07,2,123.730,8,beach
04-12-08,2,123.720,8,beach
04-12-09,2,123.720,8,beach
04-12-10,2,123.730,8,beach
04-12-11,2,123.770,8,beach
04-12-12,2,123.820,8,beach
04-12-13,2,123.850,8,beach
04-12-14,2,123.900,8,beach
04-12-15,2,123.920,8,beach
04-12-16,2,123.900,8,beach
04-12-17,2,123.850,8,beach
04-12-18,2,123.770,8,beach
04-12-19,2,123.670,8,beach
04-12-20,2,123.570,8,beach
04-12-21,2,123.450,8,beach
04-12-22,2,123.350,8,beach
04-12-23,2,123.270,8,beach
04-12-24,2,123.200,8,beach
04-12-25,2,123.170,8,beach
04-12-26,2,123.150,8,beach
04-12-27,2,123.130,8,beach
04-12-28,2,123.130,8,beach
04-12-29,2,123.130,8,beach
