Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation,CSS
04-15-34,4.891,7,0.418,0.472,1.223,1.206,0.469,0.34,0.465,0.487,0.0,0.002,-0.012,-0.01,-0.149,0.978,0.108,12.6,27.578,-0.006,0.343,0.873,28.928,3.716,-23.613,-28.561,2.925,-22.644,0.013,-0.152,0.534,0.008,-0.151,0.506,,3,roller,High
04-15-35,2.435,7,0.602,0.671,2.033,2.045,0.604,0.463,0.466,0.481,-0.0,0.002,-0.017,-0.016,-0.187,0.976,0.154,20.676,41.964,-0.013,0.478,0.828,28.944,3.57,-23.748,-28.614,2.834,-22.789,0.016,-0.183,0.727,0.016,-0.184,0.698,,3,roller,High
04-15-36,3.822,7,0.828,0.855,2.629,2.746,0.602,0.465,0.465,0.478,0.004,0.003,-0.021,-0.008,-0.182,0.981,0.185,28.557,53.702,-0.017,0.551,0.808,28.93,3.305,-24.061,-28.61,2.695,-23.449,0.007,-0.181,0.867,0.011,-0.185,0.866,,3,roller,High
04-15-37,3.985,7,1.0,1.0,3.058,3.162,0.611,0.464,0.473,0.478,-0.0,0.003,-0.024,0.005,-0.229,0.973,0.2,36.27,64.667,-0.023,0.569,0.822,28.756,3.39,-24.094,-28.783,2.772,-23.586,-0.007,-0.226,0.974,-0.003,-0.233,0.972,,3,roller,High
04-15-38,6.487,7,0.876,0.95,3.006,3.055,0.609,0.462,0.472,0.474,0.001,0.003,-0.024,0.0,-0.24,0.971,0.198,40.62,69.027,-0.028,0.483,0.875,28.785,3.521,-24.021,-28.763,2.89,-23.397,-0.001,-0.24,0.971,0.0,-0.24,0.971,,3,roller,High
04-15-39,5.832,7,0.6,0.728,1.93,2.047,0.601,0.476,0.417,0.438,-0.0,0.002,-0.018,-0.023,-0.186,0.976,0.149,34.486,56.095,-0.023,0.168,0.978,29.01,3.436,-24.119,-28.551,2.858,-23.303,0.021,-0.187,0.734,0.025,-0.185,0.734,,3,roller,High
04-15-40,3.772,7,0.845,0.979,2.708,2.865,0.597,0.465,0.454,0.477,-0.001,0.003,-0.024,-0.037,-0.233,0.971,0.194,48.926,79.315,-0.023,-0.235,0.955,29.043,3.486,-24.367,-28.442,2.733,-23.296,0.029,-0.234,0.971,0.045,-0.232,0.971,,3,roller,High
04-15-41,2.663,7,0.909,0.996,2.981,3.169,0.587,0.434,0.447,0.445,0.001,0.004,-0.024,-0.056,-0.138,0.988,0.195,49.661,87.132,-0.052,-0.72,0.67,29.258,4.161,-25.187,-28.298,3.187,-23.183,0.047,-0.136,0.988,0.067,-0.136,0.987,,3,roller,High
04-15-42,1.888,7,0.969,0.98,3.144,3.366,0.608,0.382,0.463,0.398,-0.004,0.004,-0.024,-0.013,0.013,0.983,0.19,43.175,95.43,-0.03,-0.982,-0.006,28.854,4.844,-24.618,-28.579,4.037,-23.541,-0.001,0.023,0.982,0.019,0.013,0.983,,3,roller,High
04-15-43,2.179,7,1.0,1.0,3.27,3.468,0.622,0.338,0.474,0.355,0.001,0.005,-0.023,0.024,0.135,0.968,0.199,28.031,98.21,-0.006,-0.982,0.181,28.581,5.459,-23.782,-28.768,4.723,-23.125,-0.033,0.132,0.967,-0.01,0.124,0.97,,3,roller,High
