Time,fms,EDA,individual,simulation
04-41-12,1,0.400,3,walk
04-41-13,1,0.400,3,walk
04-41-14,1,0.397,3,walk
04-41-15,1,0.395,3,walk
04-41-16,1,0.393,3,walk
04-41-17,1,0.398,3,walk
04-41-18,1,0.397,3,walk
04-41-19,1,0.407,3,walk
04-41-20,1,0.412,3,walk
04-41-21,1,0.428,3,walk
04-41-22,1,0.426,3,walk
04-41-23,1,0.430,3,walk
04-41-24,1,0.424,3,walk
04-41-25,1,0.422,3,walk
04-41-26,1,0.415,3,walk
04-41-27,1,0.415,3,walk
04-41-28,1,0.410,3,walk
04-41-29,1,0.413,3,walk
04-41-30,1,0.412,3,walk
04-41-31,1,0.413,3,walk
04-41-32,1,0.409,3,walk
04-41-33,1,0.407,3,walk
04-41-34,1,0.406,3,walk
04-41-35,1,0.408,3,walk
04-41-36,1,0.406,3,walk
04-41-37,1,0.407,3,walk
04-41-38,1,0.410,3,walk
04-41-39,1,0.412,3,walk
04-41-40,1,0.419,3,walk
04-41-41,1,0.417,3,walk
