Time,fms,EDA,individual,simulation,CSS
04-22-22,4,0.553,4,roller,High
04-22-23,4,0.572,4,roller,High
04-22-24,4,0.635,4,roller,High
04-22-25,4,0.688,4,roller,High
04-22-26,4,0.687,4,roller,High
04-22-27,4,0.667,4,roller,High
04-22-28,4,0.659,4,roller,High
04-22-29,4,0.652,4,roller,High
04-22-30,4,0.654,4,roller,High
04-22-31,4,0.68,4,roller,High
04-22-32,4,0.706,4,roller,High
04-22-33,4,0.703,4,roller,High
04-22-34,4,0.695,4,roller,High
04-22-35,4,0.707,4,roller,High
04-22-36,4,0.72,4,roller,High
04-22-37,4,0.715,4,roller,High
04-22-38,4,0.712,4,roller,High
04-22-39,4,0.714,4,roller,High
04-22-40,4,0.733,4,roller,High
04-22-41,4,0.739,4,roller,High
04-22-42,4,0.727,4,roller,High
04-22-43,4,0.736,4,roller,High
04-22-44,4,0.75,4,roller,High
04-22-45,4,0.752,4,roller,High
04-22-46,4,0.74,4,roller,High
04-22-47,4,0.737,4,roller,High
04-22-48,4,0.733,4,roller,High
04-22-49,4,0.725,4,roller,High
04-22-50,4,0.725,4,roller,High
04-22-51,4,0.715,4,roller,High
