Time,fms,EDA,individual,simulation,CSS
04-21-50,3,0.516,4,roller,High
04-21-51,3,0.513,4,roller,High
04-21-52,3,0.502,4,roller,High
04-21-53,3,0.5,4,roller,High
04-21-54,3,0.498,4,roller,High
04-21-55,3,0.498,4,roller,High
04-21-56,3,0.498,4,roller,High
04-21-57,3,0.495,4,roller,High
04-21-58,3,0.499,4,roller,High
04-21-59,3,0.504,4,roller,High
04-22-00,3,0.523,4,roller,High
04-22-01,3,0.531,4,roller,High
04-22-02,3,0.528,4,roller,High
04-22-03,3,0.528,4,roller,High
04-22-04,3,0.523,4,roller,High
04-22-05,3,0.528,4,roller,High
04-22-06,3,0.531,4,roller,High
04-22-07,3,0.532,4,roller,High
04-22-08,3,0.536,4,roller,High
04-22-09,3,0.546,4,roller,High
04-22-10,3,0.558,4,roller,High
04-22-11,3,0.552,4,roller,High
04-22-12,3,0.549,4,roller,High
04-22-13,3,0.544,4,roller,High
04-22-14,3,0.543,4,roller,High
04-22-15,3,0.551,4,roller,High
04-22-16,3,0.545,4,roller,High
04-22-17,3,0.547,4,roller,High
04-22-18,3,0.543,4,roller,High
04-22-19,3,0.537,4,roller,High
