Time,fms,EDA,individual,simulation,CSS
04-23-58,3,0.949,4,roller,High
04-23-59,3,0.946,4,roller,High
04-24-00,3,0.972,4,roller,High
04-24-01,3,0.996,4,roller,High
04-24-02,3,1.002,4,roller,High
04-24-03,3,0.984,4,roller,High
04-24-04,3,0.975,4,roller,High
04-24-05,3,0.986,4,roller,High
04-24-06,3,1.013,4,roller,High
04-24-07,3,1.01,4,roller,High
04-24-08,3,0.985,4,roller,High
04-24-09,3,0.974,4,roller,High
04-24-10,3,0.961,4,roller,High
04-24-11,3,0.984,4,roller,High
04-24-12,3,0.982,4,roller,High
04-24-13,3,0.984,4,roller,High
04-24-14,3,0.989,4,roller,High
04-24-15,3,0.982,4,roller,High
04-24-16,3,0.98,4,roller,High
04-24-17,3,0.98,4,roller,High
04-24-18,3,0.969,4,roller,High
04-24-19,3,0.97,4,roller,High
04-24-20,3,0.958,4,roller,High
04-24-21,3,0.947,4,roller,High
04-24-22,3,0.939,4,roller,High
04-24-23,3,0.949,4,roller,High
04-24-24,3,0.964,4,roller,High
04-24-25,3,0.966,4,roller,High
04-24-26,3,0.965,4,roller,High
04-24-27,3,0.955,4,roller,High
