Time,fms,EDA,individual,simulation,CSS
04-42-12,2,0.421,3,walk,High
04-42-13,2,0.414,3,walk,High
04-42-14,2,0.415,3,walk,High
04-42-15,2,0.412,3,walk,High
04-42-16,2,0.417,3,walk,High
04-42-17,2,0.411,3,walk,High
04-42-18,2,0.42,3,walk,High
04-42-19,2,0.418,3,walk,High
04-42-20,2,0.422,3,walk,High
04-42-21,2,0.415,3,walk,High
04-42-22,2,0.426,3,walk,High
04-42-23,2,0.424,3,walk,High
04-42-24,2,0.423,3,walk,High
04-42-25,2,0.42,3,walk,High
04-42-26,2,0.425,3,walk,High
04-42-27,2,0.429,3,walk,High
04-42-28,2,0.424,3,walk,High
04-42-29,2,0.422,3,walk,High
04-42-30,2,0.416,3,walk,High
04-42-31,2,0.421,3,walk,High
04-42-32,2,0.414,3,walk,High
04-42-33,2,0.413,3,walk,High
04-42-34,2,0.409,3,walk,High
04-42-35,2,0.408,3,walk,High
04-42-36,2,0.404,3,walk,High
04-42-37,2,0.406,3,walk,High
04-42-38,2,0.407,3,walk,High
04-42-39,2,0.406,3,walk,High
04-42-40,2,0.407,3,walk,High
04-42-41,2,0.424,3,walk,High
