Time,fms,HR,individual,simulation
04-59-36,4,96.020,3,sea
04-59-37,4,96.020,3,sea
04-59-38,4,96.000,3,sea
04-59-39,4,95.980,3,sea
04-59-40,4,95.980,3,sea
04-59-41,4,95.980,3,sea
04-59-42,4,96.030,3,sea
04-59-43,4,96.120,3,sea
04-59-44,4,96.180,3,sea
04-59-45,4,96.270,3,sea
04-59-46,4,96.330,3,sea
04-59-47,4,96.480,3,sea
04-59-48,4,96.670,3,sea
04-59-49,4,96.850,3,sea
04-59-50,4,97.050,3,sea
04-59-51,4,97.250,3,sea
04-59-52,4,97.500,3,sea
04-59-53,4,97.780,3,sea
04-59-54,4,98.050,3,sea
04-59-55,4,98.320,3,sea
04-59-56,4,98.570,3,sea
04-59-57,4,98.800,3,sea
04-59-58,4,99.030,3,sea
04-59-59,4,99.230,3,sea
05-00-00,4,99.530,3,sea
05-00-01,4,99.620,3,sea
05-00-02,4,99.680,3,sea
05-00-03,4,99.700,3,sea
05-00-04,4,99.680,3,sea
05-00-05,4,99.650,3,sea
