Time,fms,EDA,individual,simulation
04-08-27,0,4.229,14,sea
04-08-28,0,4.206,14,sea
04-08-29,0,4.191,14,sea
04-08-30,0,4.178,14,sea
04-08-31,0,4.162,14,sea
04-08-32,0,4.152,14,sea
04-08-33,0,4.159,14,sea
04-08-34,0,4.172,14,sea
04-08-35,0,4.179,14,sea
04-08-36,0,4.160,14,sea
04-08-37,0,4.129,14,sea
04-08-38,0,4.103,14,sea
04-08-39,0,4.102,14,sea
04-08-40,0,4.075,14,sea
04-08-41,0,4.054,14,sea
04-08-42,0,4.045,14,sea
04-08-43,0,4.100,14,sea
04-08-44,0,4.121,14,sea
04-08-45,0,4.084,14,sea
04-08-46,0,4.039,14,sea
04-08-47,0,4.010,14,sea
04-08-48,0,3.990,14,sea
04-08-49,0,3.976,14,sea
04-08-50,0,3.957,14,sea
04-08-51,0,3.943,14,sea
04-08-52,0,3.922,14,sea
04-08-53,0,3.918,14,sea
04-08-54,0,3.912,14,sea
04-08-55,0,3.903,14,sea
04-08-56,0,3.888,14,sea
